College,Branch,Category,Rank 2024,Percentile 2024,Rank 2025,Percentile 2025,Rank Change,Percentile Change
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Computer Technology,LOPENS,23503.0,92.2023,22578.0,93.4571,-925 ↓,+1.2548 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Computer Technology,SC/ST,34546.0,88.1926,37542.0,88.9551,+2996 ↑,+0.7625 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Computer Technology,OBC/SEBC,25400.0,91.5478,26156.0,92.378,+756 ↑,+0.8302 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Computer Technology,GNT,29326.0,90.1066,30330.0,91.0741,+1004 ↑,+0.9675 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Computer Technology,EWS,46157.0,84.2157,51521.0,84.5627,+5364 ↑,+0.347 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Computer Technology,TFWS,16318.0,94.5895,18224.0,94.7424,+1906 ↑,+0.1529 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electrical Engg[Electronics and Power],GOPENS,61262.0,78.4508,58329.0,82.3737,-2933 ↓,+3.9229 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electrical Engg[Electronics and Power],LOPENS,60491.0,78.9561,56592.0,82.8811,-3899 ↓,+3.925 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electrical Engg[Electronics and Power],SC/ST,74042.0,73.4469,70285.0,78.4343,-3757 ↓,+4.9874 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electrical Engg[Electronics and Power],OBC/SEBC,66044.0,76.62,61921.0,81.1967,-4123 ↓,+4.5767 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electrical Engg[Electronics and Power],GNT,83967.0,69.2755,59066.0,82.1359,-24901 ↓,+12.8604 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electrical Engg[Electronics and Power],EWS,166300.0,16.1364,185327.0,18.9336,+19027 ↑,+2.7972 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electrical Engg[Electronics and Power],TFWS,47492.0,83.6394,47664.0,85.8501,+172 ↑,+2.2107 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electronics Engineering,GOPENS,46368.0,84.1571,47278.0,85.9058,+910 ↑,+1.7487 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electronics Engineering,LOPENS,41451.0,85.8632,40752.0,87.9289,-699 ↓,+2.0657 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electronics Engineering,SC/ST,52391.0,81.842,56280.0,83.0708,+3889 ↑,+1.2288 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electronics Engineering,OBC/SEBC,48649.0,83.1984,48728.0,85.4179,+79 ↑,+2.2195 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electronics Engineering,GNT,67853.0,76.0338,60007.0,81.8021,-7846 ↓,+5.7683 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electronics Engineering,TFWS,90716.0,66.0165,40823.0,87.9273,-49893 ↓,+21.9108 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electronics Engineering ( VLSI Design and Technology),GOPENS,51802.0,82.1494,48138.0,85.6422,-3664 ↓,+3.4928 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electronics Engineering ( VLSI Design and Technology),LOPENS,51719.0,82.1494,40220.0,88.084,-11499 ↓,+5.9346 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electronics Engineering ( VLSI Design and Technology),SC/ST,58637.0,79.529,62357.0,81.1295,+3720 ↑,+1.6005 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electronics Engineering ( VLSI Design and Technology),OBC/SEBC,54917.0,80.9741,49941.0,85.1002,-4976 ↓,+4.1261 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electronics Engineering ( VLSI Design and Technology),GNT,52722.0,81.7888,54995.0,83.4742,+2273 ↑,+1.6854 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electronics Engineering ( VLSI Design and Technology),EWS,119063.0,51.2783,124035.0,57.0133,+4972 ↑,+5.735 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electronics Engineering ( VLSI Design and Technology),TFWS,39200.0,86.7111,44410.0,86.7181,+5210 ↑,+0.007 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electronics and Telecommunication Engg,GOPENS,30895.0,89.5417,31790.0,90.6675,+895 ↑,+1.1258 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electronics and Telecommunication Engg,LOPENS,31462.0,89.3322,31650.0,90.6688,+188 ↑,+1.3366 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electronics and Telecommunication Engg,SC/ST,41850.0,85.5352,44767.0,86.676,+2917 ↑,+1.1408 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electronics and Telecommunication Engg,OBC/SEBC,32718.0,88.9267,33453.0,90.1551,+735 ↑,+1.2284 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electronics and Telecommunication Engg,GNT,39099.0,86.714,42837.0,87.3182,+3738 ↑,+0.6042 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electronics and Telecommunication Engg,EWS,61717.0,78.2153,61965.0,81.1324,+248 ↑,+2.9171 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electronics and Telecommunication Engg,TFWS,23504.0,92.2023,27764.0,91.8528,+4260 ↑,-0.3495 ↓
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Information Technology,GOPENS,21987.0,92.6635,23451.0,93.1849,+1464 ↑,+0.5214 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Information Technology,LOPENS,21318.0,92.9064,20039.0,94.1815,-1279 ↓,+1.2751 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Information Technology,SC/ST,29194.0,90.1649,35903.0,89.3717,+6709 ↑,-0.7932 ↓
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Information Technology,OBC/SEBC,23349.0,92.2405,24625.0,92.8376,+1276 ↑,+0.5971 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Information Technology,GNT,26652.0,91.0655,32811.0,90.3566,+6159 ↑,-0.7089 ↓
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Information Technology,EWS,36503.0,87.5123,43333.0,87.1376,+6830 ↑,-0.3747 ↓
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Information Technology,TFWS,15998.0,94.6896,19061.0,94.4933,+3063 ↑,-0.1963 ↓
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Mechanical Engineering,GOPENS,61824.0,78.2153,58522.0,82.3322,-3302 ↓,+4.1169 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Mechanical Engineering,LOPENS,77292.0,72.1468,64639.0,80.3531,-12653 ↓,+8.2063 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Mechanical Engineering,SC/ST,77470.0,72.1239,68001.0,79.3731,-9469 ↓,+7.2492 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Mechanical Engineering,OBC/SEBC,68283.0,75.736,67875.0,79.3731,-408 ↓,+3.6371 ↑
"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Mechanical Engineering,GNT,81922.0,70.2544,71423.0,78.2397,-10499 ↓,+7.9853 ↑
"04172 - Anjuman College of Engineering & Technology, Nagpur",Artificial Intelligence (AI) and Data Science,GOPENS,95230.0,63.7046,92931.0,70.2628,-2299 ↓,+6.5582 ↑
"04172 - Anjuman College of Engineering & Technology, Nagpur",Artificial Intelligence (AI) and Data Science,SC/ST,48087.0,83.5073,52278.0,84.3296,+4191 ↑,+0.8223 ↑
"04172 - Anjuman College of Engineering & Technology, Nagpur",Civil Engineering,GOPENS,151289.0,29.3072,163730.0,35.4407,+12441 ↑,+6.1335 ↑
"04172 - Anjuman College of Engineering & Technology, Nagpur",Civil Engineering,SC/ST,114596.0,54.086,107538.0,64.2631,-7058 ↓,+10.1771 ↑
"04172 - Anjuman College of Engineering & Technology, Nagpur",Computer Science and Engineering,GOPENS,92311.0,65.4406,108999.0,63.5768,+16688 ↑,-1.8638 ↓
"04172 - Anjuman College of Engineering & Technology, Nagpur",Computer Science and Engineering,SC/ST,35832.0,87.9207,48492.0,85.5207,+12660 ↑,-2.4 ↓
"04172 - Anjuman College of Engineering & Technology, Nagpur",Electrical Engineering,GOPENS,136148.0,40.7307,167230.0,32.3446,+31082 ↑,-8.3861 ↓
"04172 - Anjuman College of Engineering & Technology, Nagpur",Electrical Engineering,SC/ST,115528.0,53.7695,160538.0,36.1811,+45010 ↑,-17.5884 ↓
"04172 - Anjuman College of Engineering & Technology, Nagpur",Electronics and Telecommunication Engg,GOPENS,117146.0,52.5185,145158.0,46.3958,+28012 ↑,-6.1227 ↓
"04172 - Anjuman College of Engineering & Technology, Nagpur",Electronics and Telecommunication Engg,SC/ST,70191.0,75.0114,89810.0,71.4842,+19619 ↑,-3.5272 ↓
"04172 - Anjuman College of Engineering & Technology, Nagpur",Mechanical Engineering,GOPENS,170595.0,11.5084,165404.0,33.0803,-5191 ↓,+21.5719 ↑
"04172 - Anjuman College of Engineering & Technology, Nagpur",Mechanical Engineering,SC/ST,111974.0,55.2319,94536.0,69.4936,-17438 ↓,+14.2617 ↑
"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Artificial Intelligence,GOPENS,37335.0,87.3712,41519.0,87.6872,+4184 ↑,+0.316 ↑
"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Artificial Intelligence,LOPENS,30625.0,89.6995,35571.0,89.5129,+4946 ↑,-0.1866 ↓
"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Artificial Intelligence,TFWS,27193.0,90.891,31296.0,90.8462,+4103 ↑,-0.0448 ↓
"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Civil Engineering,GOPENS,100261.0,61.6355,99764.0,67.821,-497 ↓,+6.1855 ↑
"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Civil Engineering,LOPENS,89634.0,66.8404,97268.0,68.4887,+7634 ↑,+1.6483 ↑
"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Civil Engineering,TFWS,95625.0,63.537,74429.0,76.9323,-21196 ↓,+13.3953 ↑
"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Computer Science and Business Systems,GOPENS,45708.0,84.337,50922.0,84.7619,+5214 ↑,+0.4249 ↑
"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Computer Science and Business Systems,LOPENS,45726.0,84.337,47827.0,85.8462,+2101 ↑,+1.5092 ↑
"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Computer Science and Business Systems,TFWS,35010.0,88.1228,47272.0,85.9058,+12262 ↑,-2.217 ↓
"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Computer Science and Engineering (Cyber Security),GOPENS,41652.0,85.7455,44311.0,86.7202,+2659 ↑,+0.9747 ↑
"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Computer Science and Engineering (Cyber Security),LOPENS,39142.0,86.7111,44188.0,86.9194,+5046 ↑,+0.2083 ↑
"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Computer Science and Engineering (Cyber Security),TFWS,32658.0,88.9751,39120.0,88.5033,+6462 ↑,-0.4718 ↓
"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Computer Science and Engineering(Data Science),GOPENS,36594.0,87.5036,42075.0,87.5666,+5481 ↑,+0.063 ↑
"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Computer Science and Engineering(Data Science),LOPENS,36440.0,87.5599,34514.0,89.8521,-1926 ↓,+2.2922 ↑
"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Computer Science and Engineering(Data Science),TFWS,23947.0,92.0088,28523.0,91.6996,+4576 ↑,-0.3092 ↓
"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Electrical Engineering,GOPENS,71869.0,74.3614,75613.0,76.7695,+3744 ↑,+2.4081 ↑
"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Electrical Engineering,LOPENS,76608.0,72.5042,69692.0,78.6137,-6916 ↓,+6.1095 ↑
"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Electrical Engineering,TFWS,60278.0,78.9969,73627.0,77.1619,+13349 ↑,-1.835 ↓
"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Electronics and Telecommunication Engg,GOPENS,45807.0,84.318,48465.0,85.5207,+2658 ↑,+1.2027 ↑
"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Electronics and Telecommunication Engg,LOPENS,42741.0,85.3426,43684.0,87.0316,+943 ↑,+1.689 ↑
"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Electronics and Telecommunication Engg,TFWS,38936.0,86.7802,45445.0,86.5435,+6509 ↑,-0.2367 ↓
"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Industrial IoT,GOPENS,62974.0,77.8411,75294.0,76.8956,+12320 ↑,-0.9455 ↓
"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Industrial IoT,LOPENS,62383.0,78.1497,70937.0,78.3358,+8554 ↑,+0.1861 ↑
"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Industrial IoT,TFWS,52033.0,81.9801,71869.0,78.1688,+19836 ↑,-3.8113 ↓
"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Information Technology,GOPENS,36368.0,87.5599,38048.0,88.7616,+1680 ↑,+1.2017 ↑
"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Information Technology,LOPENS,34393.0,88.3568,35985.0,89.3717,+1592 ↑,+1.0149 ↑
"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Information Technology,TFWS,27171.0,90.891,34934.0,89.7089,+7763 ↑,-1.1821 ↓
"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Mechanical Engineering,GOPENS,80008.0,70.8894,87475.0,72.1363,+7467 ↑,+1.2469 ↑
"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Mechanical Engineering,LOPENS,93628.0,65.2299,95238.0,69.3296,+1610 ↑,+4.0997 ↑
"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Mechanical Engineering,TFWS,69798.0,75.216,76855.0,76.2717,+7057 ↑,+1.0557 ↑
"04175 - JMSS Shri Shankarprasad Agnihotri College of Engineering, Wardha",Civil Engineering,GOPENS,153250.0,27.8154,180150.0,22.8214,+26900 ↑,-4.994 ↓
"04175 - JMSS Shri Shankarprasad Agnihotri College of Engineering, Wardha",Civil Engineering,LOPENS,112395.0,55.1151,133414.0,52.3622,+21019 ↑,-2.7529 ↓
"04175 - JMSS Shri Shankarprasad Agnihotri College of Engineering, Wardha",Computer Science and Engineering,GOPENS,99242.0,62.7216,123177.0,57.4377,+23935 ↑,-5.2839 ↓
"04175 - JMSS Shri Shankarprasad Agnihotri College of Engineering, Wardha",Computer Science and Engineering,LOPENS,108949.0,57.196,117411.0,60.2517,+8462 ↑,+3.0557 ↑
"04175 - JMSS Shri Shankarprasad Agnihotri College of Engineering, Wardha",Computer Science and Engineering,TFWS,108523.0,57.2538,129618.0,54.1537,+21095 ↑,-3.1001 ↓
"04175 - JMSS Shri Shankarprasad Agnihotri College of Engineering, Wardha",Electronics and Telecommunication Engg,GOPENS,128288.0,46.2784,185992.0,18.4184,+57704 ↑,-27.86 ↓
"04175 - JMSS Shri Shankarprasad Agnihotri College of Engineering, Wardha",Electronics and Telecommunication Engg,LOPENS,160508.0,21.4924,188784.0,15.8201,+28276 ↑,-5.6723 ↓
"04175 - JMSS Shri Shankarprasad Agnihotri College of Engineering, Wardha",Electronics and Telecommunication Engg,TFWS,125980.0,47.4577,132838.0,52.5968,+6858 ↑,+5.1391 ↑
"04175 - JMSS Shri Shankarprasad Agnihotri College of Engineering, Wardha",Mechanical Engineering,GOPENS,124839.0,47.9843,142115.0,47.7842,+17276 ↑,-0.2001 ↓
"04175 - JMSS Shri Shankarprasad Agnihotri College of Engineering, Wardha",Mechanical Engineering,LOPENS,141925.0,36.6611,94042.0,69.8499,-47883 ↓,+33.1888 ↑
"04177 - Priyadarshini Bhagwati College of Engineering, Harpur Nagar, Umred Road,Nagpur",Civil Engineering,GOPENS,115819.0,53.7424,132900.0,52.5968,+17081 ↑,-1.1456 ↓
"04177 - Priyadarshini Bhagwati College of Engineering, Harpur Nagar, Umred Road,Nagpur",Civil Engineering,LOPENS,126397.0,47.4207,144058.0,46.7613,+17661 ↑,-0.6594 ↓
"04177 - Priyadarshini Bhagwati College of Engineering, Harpur Nagar, Umred Road,Nagpur",Computer Science and Engineering,GOPENS,47621.0,83.5806,68352.0,79.028,+20731 ↑,-4.5526 ↓
"04177 - Priyadarshini Bhagwati College of Engineering, Harpur Nagar, Umred Road,Nagpur",Computer Science and Engineering,LOPENS,39719.0,86.4506,66537.0,79.7185,+26818 ↑,-6.7321 ↓
"04177 - Priyadarshini Bhagwati College of Engineering, Harpur Nagar, Umred Road,Nagpur",Electronics and Communication Engineering,GOPENS,87119.0,67.8441,95258.0,69.3296,+8139 ↑,+1.4855 ↑
"04177 - Priyadarshini Bhagwati College of Engineering, Harpur Nagar, Umred Road,Nagpur",Electronics and Communication Engineering,LOPENS,74284.0,73.425,83497.0,73.6329,+9213 ↑,+0.2079 ↑
"04177 - Priyadarshini Bhagwati College of Engineering, Harpur Nagar, Umred Road,Nagpur",Information Technology,GOPENS,55168.0,80.7859,68968.0,78.6729,+13800 ↑,-2.113 ↓
"04177 - Priyadarshini Bhagwati College of Engineering, Harpur Nagar, Umred Road,Nagpur",Information Technology,LOPENS,44772.0,84.5942,67189.0,79.6925,+22417 ↑,-4.9017 ↓
"04177 - Priyadarshini Bhagwati College of Engineering, Harpur Nagar, Umred Road,Nagpur",Mechanical Engineering,GOPENS,121432.0,50.0958,118921.0,59.1762,-2511 ↓,+9.0804 ↑
"04177 - Priyadarshini Bhagwati College of Engineering, Harpur Nagar, Umred Road,Nagpur",Mechanical Engineering,LOPENS,126299.0,47.4207,119347.0,58.8995,-6952 ↓,+11.4788 ↑
"04181 - Swaminarayan Siddhanta Institute Of Technology, Nagpur",Civil Engineering,GOPENS,150128.0,30.8112,91983.0,70.6189,-58145 ↓,+39.8077 ↑
"04181 - Swaminarayan Siddhanta Institute Of Technology, Nagpur",Civil Engineering,LOPENS,165693.0,16.6009,159558.0,37.1951,-6135 ↓,+20.5942 ↑
"04181 - Swaminarayan Siddhanta Institute Of Technology, Nagpur",Civil Engineering,TFWS,138682.0,38.885,168977.0,31.928,+30295 ↑,-6.957 ↓
"04181 - Swaminarayan Siddhanta Institute Of Technology, Nagpur",Computer Engineering,GOPENS,124328.0,48.6138,146793.0,45.3566,+22465 ↑,-3.2572 ↓
"04181 - Swaminarayan Siddhanta Institute Of Technology, Nagpur",Computer Engineering,LOPENS,138288.0,39.2351,158298.0,38.7926,+20010 ↑,-0.4425 ↓
"04181 - Swaminarayan Siddhanta Institute Of Technology, Nagpur",Computer Engineering,TFWS,133950.0,42.2207,162914.0,35.6772,+28964 ↑,-6.5435 ↓
"04181 - Swaminarayan Siddhanta Institute Of Technology, Nagpur",Electronics and Telecommunication Engg,GOPENS,77125.0,72.2339,141804.0,47.8015,+64679 ↑,-24.4324 ↓
"04181 - Swaminarayan Siddhanta Institute Of Technology, Nagpur",Electronics and Telecommunication Engg,LOPENS,134380.0,42.2201,175076.0,25.9874,+40696 ↑,-16.2327 ↓
"04181 - Swaminarayan Siddhanta Institute Of Technology, Nagpur",Electronics and Telecommunication Engg,TFWS,85723.0,68.4737,136789.0,50.5909,+51066 ↑,-17.8828 ↓
"04181 - Swaminarayan Siddhanta Institute Of Technology, Nagpur",Mechanical Engineering,GOPENS,136801.0,40.1586,164506.0,34.8968,+27705 ↑,-5.2618 ↓
"04181 - Swaminarayan Siddhanta Institute Of Technology, Nagpur",Mechanical Engineering,LOPENS,155636.0,25.6746,194063.0,10.8695,+38427 ↑,-14.8051 ↓
"04181 - Swaminarayan Siddhanta Institute Of Technology, Nagpur",Mechanical Engineering,TFWS,174455.0,7.1519,182462.0,21.5409,+8007 ↑,+14.389 ↑
